Wall time,Step,Value
1532974808.810796,747,0.8335927128791809
1532974809.073644,749,0.8341213464736938
1532974809.203318,750,0.8343615531921387
1532974809.335322,751,0.8346337080001831
1532974809.467742,752,0.8348722457885742
1532974809.599901,753,0.8351426124572754
1532974809.789644,754,0.8353795409202576
1532974809.919556,755,0.8356481194496155
1532974810.051876,756,0.8359158635139465
1532974810.18384,757,0.836162805557251
1532974810.314626,758,0.8364088535308838
1532974810.449665,759,0.836641788482666
1532974810.578885,760,0.8369060754776001
1532974810.707493,761,0.8371694087982178
1532974810.840442,762,0.8374319076538086
1532974810.970473,763,0.8376935720443726
1532974811.101661,764,0.8379542827606201
1532974811.362046,766,0.8384414911270142
1532974811.493305,767,0.8386800289154053
1532974811.625779,768,0.8389375805854797
1532974811.755476,769,0.8391941785812378
1532974811.935624,770,0.8394182920455933
1532974812.066699,771,0.8396733403205872
1532974812.198283,772,0.8399274945259094
1532974812.326325,773,0.8401613831520081
1532974812.468735,774,0.8404138684272766
1532974812.611304,775,0.840634286403656
1532974812.732916,776,0.8407884836196899
1532974812.857448,777,0.8408183455467224
1532974812.993096,778,0.8408481478691101
1532974813.109982,779,0.8408778309822083
1532974813.219984,780,0.8409074544906616
1532974813.33495,781,0.840937077999115
1532974813.451516,782,0.8409665822982788
1532974813.73312,784,0.8410255312919617
1532974813.849051,785,0.8410547971725464
1532974813.961716,786,0.8410841226577759
1532974814.076353,787,0.8411133289337158
1532974814.188568,788,0.841142475605011
1532974814.303407,789,0.8411716818809509
1532974814.427682,790,0.841200590133667
1532974814.540975,791,0.8412295579910278
1532974814.654627,792,0.8412585258483887
1532974814.77048,793,0.84128737449646
1532974814.889015,794,0.8413162231445312
1532974815.016665,795,0.841344952583313
1532974815.146464,796,0.84137362241745
1532974815.284848,797,0.8414022326469421
1532974815.411803,798,0.8414308428764343
1532974815.576601,799,0.841459333896637
1532974815.69187,800,0.8414877653121948
1532974815.804926,801,0.8415161371231079
1532974815.923716,802,0.841544508934021
1532974816.040202,803,0.8415727615356445
1532974816.161571,804,0.8416010141372681
1532974816.275966,805,0.841629147529602
1532974816.39194,806,0.841657280921936
1532974816.525125,807,0.8416852951049805
1532974816.646719,808,0.8417133092880249
1532974816.763652,809,0.8417412042617798
1532974816.889798,810,0.8417691588401794
1532974817.011859,811,0.8417969346046448
1532974817.186876,812,0.8418246507644653
1532974817.311521,813,0.8418523669242859
1532974817.432306,814,0.8418800234794617
1532974817.54581,815,0.8419076204299927
1532974817.657573,816,0.8419351577758789
1532974818.345492,817,0.8423683643341064
1532974818.491516,818,0.8422747850418091
1532974818.632979,819,0.8423336744308472
1532974818.772652,820,0.8423317670822144
1532974818.907276,821,0.842420756816864
1532974819.044302,822,0.8424186706542969
1532974819.173028,823,0.8425375819206238
1532974819.299094,824,0.8426560759544373
1532974819.433003,825,0.8427441716194153
1532974819.559035,826,0.8428318500518799
1532974819.691003,827,0.8430395126342773
1532974819.99922,829,0.8434529304504395
1532974820.128448,830,0.8435690402984619
1532974820.255847,831,0.8437562584877014
1532974820.391252,832,0.8439609408378601
1532974820.523111,833,0.8441054821014404
1532974820.780982,835,0.8443931937217712
1532974820.913468,836,0.8445956110954285
1532974821.039429,837,0.8448091745376587
1532974821.169813,838,0.8450398445129395
1532974821.302517,839,0.8452520370483398
1532974821.431508,840,0.8454635739326477
1532974821.60504,841,0.845645010471344
1532974821.733388,842,0.8458260297775269
1532974821.859578,843,0.8460533618927002
1532974821.991321,844,0.846280038356781
1532974822.12243,845,0.8464767932891846
1532974822.252518,846,0.8466730117797852
1532974822.390556,847,0.8468801379203796
1532974822.544544,848,0.8470575213432312
1532974822.67731,849,0.847205400466919
1532974822.812379,850,0.8474283218383789
1532974822.939949,851,0.8476505279541016
1532974823.073155,852,0.8478431701660156
1532974823.206545,853,0.848046600818634
1532974823.347759,854,0.8482669591903687
1532974823.480151,855,0.848486602306366
1532974823.606625,856,0.8486769199371338
1532974823.781312,857,0.8488953113555908
1532974823.915235,858,0.8490844964981079
1532974824.048209,859,0.8493015766143799
1532974824.179111,860,0.8495181798934937
1532974824.311848,861,0.8497340679168701
1532974824.439653,862,0.8499208092689514
1532974824.565446,863,0.8501071333885193
1532974824.693479,864,0.8502755165100098
1532974824.825115,865,0.8504890203475952
1532974824.959262,866,0.8507019281387329
1532974825.09281,867,0.8508795499801636
1532974825.222126,868,0.8510912656784058
1532974825.346808,869,0.8513023257255554
1532974825.523477,870,0.8514955043792725
1532974825.64983,871,0.8516881465911865
1532974825.780387,872,0.8518694043159485
1532974825.909818,873,0.8520780801773071
1532974826.037255,874,0.852230429649353
1532974826.170011,875,0.8524380922317505
1532974826.295353,876,0.8526172041893005
1532974826.422354,877,0.8527958393096924
1532974826.532064,878,0.8529477715492249
1532974826.644125,879,0.8529712557792664
1532974826.75759,880,0.8529946804046631
1532974826.874893,881,0.853018045425415
1532974826.986544,882,0.8530412912368774
1532974827.096432,883,0.8530645966529846
1532974827.208696,884,0.853087842464447
1532974827.331018,885,0.8531110882759094
1532974827.495638,886,0.8531341552734375
1532974827.606928,887,0.8531573414802551
1532974827.723111,888,0.8531804084777832
1532974827.833024,889,0.8532034158706665
1532974827.944824,890,0.8532264828681946
1532974828.057016,891,0.8532493710517883
1532974828.173244,892,0.8532722592353821
1532974828.287282,893,0.853295087814331
1532974828.398009,894,0.8533179759979248
1532974828.510245,895,0.853340744972229
1532974828.620256,896,0.8533633947372437
1532974828.737116,897,0.8533861637115479
1532974828.852815,898,0.8534088134765625
1532974829.012714,899,0.8534314036369324
1532974829.135911,900,0.8534539937973022
1532974829.259226,901,0.8534765243530273
1532974829.386213,902,0.8534989953041077
1532974829.495012,903,0.853521466255188
1532974829.60728,904,0.8535438776016235
1532974829.906388,906,0.8535884618759155
1532974830.042455,907,0.8536107540130615
1532974830.20227,908,0.8536330461502075
1532974830.324963,909,0.8536552786827087
1532974830.441001,910,0.8536773920059204
1532974830.564404,911,0.8536996245384216
1532974830.687515,912,0.8537216782569885
1532974830.803089,913,0.8537437319755554
1532974830.916827,914,0.8537657260894775
1532974831.077875,915,0.8537876605987549
1532974831.186629,916,0.853809654712677
1532974831.413524,918,0.8538534045219421
1532974832.073814,919,0.8553005456924438
1532974832.210823,920,0.8553627133369446
1532974832.342178,921,0.8554245829582214
1532974832.47825,922,0.855486273765564
1532974832.607286,923,0.8556288480758667
1532974832.734835,924,0.8556631803512573
1532974832.867582,925,0.855778157711029
1532974833.12897,927,0.8560341000556946
1532974833.43639,929,0.856342077255249
1532974833.702073,931,0.8567283749580383
1532974833.833786,932,0.8568674325942993
1532974833.962498,933,0.8570167422294617
1532974834.095285,934,0.8572081327438354
1532974834.225629,935,0.8573300242424011
1532974834.356013,936,0.857494056224823
1532974834.488557,937,0.8575783371925354
1532974834.61826,938,0.8577679395675659
1532974834.746637,939,0.857925295829773
1532974834.879299,940,0.8581138253211975
1532974835.009791,941,0.8583019375801086
1532974835.136761,942,0.8584895133972168
1532974835.271857,943,0.8586503267288208
1532974835.449801,944,0.8588107824325562
1532974835.582966,945,0.8589969277381897
1532974835.710435,946,0.8591824769973755
1532974835.842308,947,0.8593676090240479
1532974835.972861,948,0.8595523238182068
1532974836.098468,949,0.859736442565918
1532974836.232404,950,0.8599199652671814
1532974836.36222,951,0.8601031303405762
1532974836.493412,952,0.8602858185768127
1532974836.620197,953,0.8604679703712463
1532974836.750996,954,0.8606496453285217
1532974837.014709,956,0.8610116243362427
1532974837.194863,957,0.8611918091773987
1532974837.322664,958,0.8613559007644653
1532974837.452668,959,0.8615352511405945
1532974837.583834,960,0.861688494682312
1532974837.713425,961,0.86186683177948
1532974837.842465,962,0.8620448112487793
1532974837.971604,963,0.8622221350669861
1532974838.101923,964,0.8623992204666138
1532974838.234586,965,0.8625502586364746
1532974838.363242,966,0.8627108335494995
1532974838.4929,967,0.8628864884376526
1532974838.620221,968,0.8630616664886475
1532974838.74945,969,0.8632208704948425
1532974838.881946,970,0.8633951544761658
1532974839.008393,971,0.8635690212249756
1532974839.138046,972,0.8637269139289856
1532974839.311322,973,0.8638997673988342
1532974839.437092,974,0.8640471696853638
1532974839.568451,975,0.8642192482948303
1532974839.695759,976,0.8643658757209778
1532974839.823569,977,0.8645370006561279
1532974839.950497,978,0.8646827936172485
1532974840.073494,979,0.8648282289505005
1532974840.184376,980,0.8649534583091736
1532974840.301578,981,0.8649723529815674
1532974840.421959,982,0.8649911880493164
1532974840.534037,983,0.8650100231170654
1532974840.645709,984,0.8650287389755249
1532974840.757931,985,0.8650475144386292
1532974840.921118,986,0.8650661706924438
1532974841.035166,987,0.8650848865509033
1532974841.14755,988,0.8651036024093628
1532974841.26073,989,0.8651221990585327
1532974841.374351,990,0.8651407957077026
1532974841.487252,991,0.8651593327522278
1532974841.598396,992,0.8651778697967529
1532974841.716544,993,0.8651963472366333
1532974841.8282,994,0.8652148246765137
1532974841.943124,995,0.865233302116394
1532974842.058997,996,0.8652516603469849
1532974842.176524,997,0.8652700781822205
1532974842.288276,998,0.8652883768081665
1532974842.40259,999,0.8653067350387573
1532974842.513636,1000,0.8653250336647034
1532974842.626596,1001,0.8653433322906494
1532974842.794325,1002,0.8653614521026611
1532974842.90517,1003,0.8653796911239624
1532974843.018856,1004,0.8653979301452637
1532974843.25393,1006,0.8654341697692871
1532974843.369295,1007,0.865452229976654
1532974843.48124,1008,0.865470290184021
1532974843.592522,1009,0.8654882907867432
1532974843.705058,1010,0.8655062913894653
1532974843.822179,1011,0.8655242323875427
1532974843.939263,1012,0.8655421733856201
1532974844.160139,1014,0.8655779957771301
1532974844.320528,1015,0.865595817565918
1532974844.430439,1016,0.8656136989593506
1532974844.541365,1017,0.8656314611434937
1532974844.654453,1018,0.8656492233276367
1532974844.769921,1019,0.8656669855117798
1532974844.878875,1020,0.8656846284866333
